,region_id,region_type,zip_code,state,county,city,metro,indicator_id,date,value
8313,88785,zip,70762,LA,Pointe Coupee Parish,Oscar,Baton Rouge,ZSFH,1997-07-31,181430.0
8314,88784,zip,70761,LA,East Feliciana Parish,Norwood,Baton Rouge,ZSFH,1997-06-30,182531.0
8315,88783,zip,70760,LA,Pointe Coupee Parish,New Roads,Baton Rouge,ZSFH,1997-05-31,181731.0
8316,88782,zip,70759,LA,Pointe Coupee Parish,Morganza,Baton Rouge,ZSFH,1997-04-30,179704.0
8317,88781,zip,70757,LA,Iberville Parish,Maringouin,Baton Rouge,ZSFH,1997-03-31,177270.0
8318,88780,zip,70756,LA,Pointe Coupee Parish,Lottie,Baton Rouge,ZSFH,1997-02-28,176237.0
8319,8878,city,Ozark,MO,Christian County,,Springfield,ZSFH,1997-01-31,175121.0
8320,88779,zip,70755,LA,Pointe Coupee Parish,Livonia,Baton Rouge,ZSFH,1996-12-31,173462.0
8321,88778,zip,70754,LA,Livingston Parish,Livingston,Baton Rouge,ZSFH,1996-11-30,170715.0
8322,88777,zip,70753,LA,Pointe Coupee Parish,Lettsworth,Baton Rouge,ZSFH,1996-10-31,168510.0
8323,88776,zip,70752,LA,Pointe Coupee Parish,Lakeland,Baton Rouge,ZSFH,1996-09-30,166597.0
8324,88775,zip,70750,LA,Saint Landry Parish,Krotz Springs,Opelousas,ZSFH,1996-08-31,164491.0
8325,88774,zip,70749,LA,Pointe Coupee Parish,Jarreau,Baton Rouge,ZSFH,1996-07-31,162292.0
8326,88773,zip,70748,LA,East Feliciana Parish,Jackson,Baton Rouge,ZSFH,1996-06-30,160251.0
8327,88771,zip,70744,LA,Livingston Parish,Holden,Baton Rouge,ZSFH,1996-05-31,159114.0
8328,88770,zip,70743,LA,Saint James Parish,Paulina,New Orleans-Metairie,ZSFH,1996-04-30,158496.0
8329,8877,city,Oxford,GA,Newton County,,Atlanta-Sandy Springs-Roswell,ZSFH,1996-03-31,158291.0
8330,88769,zip,70740,LA,Iberville Parish,Grosse Tete,Baton Rouge,ZSFH,1996-02-29,158169.0
8331,88768,zip,70739,LA,East Baton Rouge Parish,Greenwell Springs,Baton Rouge,ZSFH,1996-01-31,157893.0
8332,88766,zip,70737,LA,Ascension Parish,Gonzales,Baton Rouge,ZSFH,2022-02-28,491137.0
8333,88765,zip,70736,LA,Pointe Coupee Parish,Glynn,Baton Rouge,ZSFH,2022-01-31,484534.0
8334,88764,zip,70734,LA,Ascension Parish,Geismar,Baton Rouge,ZSFH,2021-12-31,479147.0
8335,88763,zip,70733,LA,Livingston Parish,French Settlement,Baton Rouge,ZSFH,2021-11-30,472714.0
8336,88762,zip,70732,LA,Pointe Coupee Parish,Fordoche,Baton Rouge,ZSFH,2021-10-31,466126.0
8337,88761,zip,70730,LA,East Feliciana Parish,Ethel,Baton Rouge,ZSFH,2021-09-30,459480.0
8338,88760,zip,70729,LA,West Baton Rouge Parish,Erwinville,Baton Rouge,ZSFH,2021-08-31,451791.0
8339,8876,city,Munfordville,KY,,,Hart County,ZSFH,2021-07-31,441561.0
8340,88757,zip,70726,LA,Livingston Parish,Denham Springs,Baton Rouge,ZSFH,2021-06-30,431814.0
8341,88756,zip,70725,LA,Ascension Parish,Darrow,Baton Rouge,ZSFH,2021-05-31,423192.0
8342,88755,zip,70723,LA,Saint James Parish,Convent,New Orleans-Metairie,ZSFH,2021-04-30,415883.0
8343,88754,zip,70722,LA,East Feliciana Parish,Clinton,Baton Rouge,ZSFH,2021-03-31,407744.0
8344,88753,zip,70721,LA,Iberville Parish,Carville,Baton Rouge,ZSFH,2021-02-28,401646.0
8345,88752,zip,70719,LA,West Baton Rouge Parish,Brusly,Baton Rouge,ZSFH,2021-01-31,397189.0
8346,88750,zip,70715,LA,Pointe Coupee Parish,Batchelor,Baton Rouge,ZSFH,2020-12-31,391273.0
8347,8875,city,Munds Park,AZ,Coconino County,,Flagstaff,ZSFH,2020-11-30,384379.0
8348,88749,zip,70714,LA,East Baton Rouge Parish,Baker,Baton Rouge,ZSFH,2020-10-31,379095.0
8349,88747,zip,70711,LA,Livingston Parish,Albany,Baton Rouge,ZSFH,2020-09-30,373634.0
8350,88746,zip,70710,LA,West Baton Rouge Parish,Addis,Baton Rouge,ZSFH,2020-08-31,377361.0
8351,88744,zip,70706,LA,Livingston Parish,Denham Springs,Baton Rouge,ZSFH,2020-07-31,374058.0
8352,88742,zip,70669,LA,Calcasieu Parish,Westlake,Lake Charles,ZSFH,2020-06-30,365143.0
8353,88741,zip,70668,LA,Calcasieu Parish,Vinton,Lake Charles,ZSFH,2020-05-31,362525.0
8354,88740,zip,70665,LA,Calcasieu Parish,Sulphur,Lake Charles,ZSFH,2020-04-30,359959.0
8355,8874,city,Munday,WV,Wirt County,,Parkersburg-Vienna,ZSFH,2020-03-31,357455.0
8356,88738,zip,70663,LA,Calcasieu Parish,Sulphur,Lake Charles,ZSFH,2020-02-29,354310.0
8357,88737,zip,70662,LA,Beauregard Parish,Sugartown,DeRidder,ZSFH,2020-01-31,351091.0
8358,88736,zip,70661,LA,Calcasieu Parish,Starks,Lake Charles,ZSFH,2019-12-31,348603.0
8359,88735,zip,70660,LA,Beauregard Parish,Singer,DeRidder,ZSFH,2019-11-30,346892.0
8360,88734,zip,70659,LA,Vernon Parish,Rosepine,Fort Polk South,ZSFH,2019-10-31,345023.0
8361,88733,zip,70658,LA,Reeves,,Allen Parish,ZSFH,2019-09-30,343458.0
8362,88732,zip,70657,LA,Beauregard Parish,Ragley,DeRidder,ZSFH,2019-08-31,341472.0
8363,88731,zip,70656,LA,Vernon Parish,Pitkin,Fort Polk South,ZSFH,2019-07-31,340727.0
8364,88730,zip,70655,LA,Oberlin,,Allen Parish,ZSFH,2019-06-30,340382.0
8365,8873,city,Mulino,OR,Clackamas County,,Portland-Vancouver-Hillsboro,ZSFH,2019-05-31,338903.0
8366,88728,zip,70653,LA,Beauregard Parish,Merryville,DeRidder,ZSFH,2019-04-30,336666.0
8367,88727,zip,70652,LA,Beauregard Parish,Longville,DeRidder,ZSFH,2019-03-31,335170.0
8368,88725,zip,70650,LA,Jefferson Davis Parish,Lacassine,Jennings,ZSFH,2019-02-28,334956.0
8369,88724,zip,70648,LA,Kinder,,Allen Parish,ZSFH,2019-01-31,335523.0
8370,88723,zip,70647,LA,Calcasieu Parish,Iowa,Lake Charles,ZSFH,2018-12-31,334961.0
8371,88722,zip,70646,LA,Calcasieu Parish,Iowa,Lake Charles,ZSFH,2018-11-30,333694.0
8372,88721,zip,70645,LA,Cameron Parish,Hackberry,Lake Charles,ZSFH,2018-10-31,332553.0
8373,8872,city,Muenster,TX,Cooke County,,Gainesville,ZSFH,2018-09-30,330704.0
8374,88719,zip,70643,LA,Cameron Parish,Grand Chenier,Lake Charles,ZSFH,2018-08-31,329945.0
8375,88717,zip,70639,LA,Vernon Parish,Evans,Fort Polk South,ZSFH,2018-07-31,328386.0
8376,88716,zip,70638,LA,Elizabeth,,Allen Parish,ZSFH,2018-06-30,326863.0
8377,88715,zip,70637,LA,Dry Creek,,Allen Parish,ZSFH,2018-05-31,326288.0
8378,88714,zip,70634,LA,Beauregard Parish,Deridder,DeRidder,ZSFH,2018-04-30,324841.0
8379,88713,zip,70633,LA,Calcasieu Parish,Dequincy,Lake Charles,ZSFH,2018-03-31,322553.0
8380,88712,zip,70632,LA,Cameron Parish,Creole,Lake Charles,ZSFH,2018-02-28,319546.0
8381,88711,zip,70631,LA,Cameron Parish,Cameron,Lake Charles,ZSFH,2018-01-31,316011.0
8382,88710,zip,70630,LA,Calcasieu Parish,Bell City,Lake Charles,ZSFH,2017-12-31,313364.0
8383,88707,zip,70615,LA,Calcasieu Parish,,Lake Charles,ZSFH,2017-11-30,310301.0
8384,88705,zip,70611,LA,Calcasieu Parish,,Lake Charles,ZSFH,2017-10-31,307913.0
8385,88703,zip,70607,LA,Calcasieu Parish,,Lake Charles,ZSFH,2017-09-30,306483.0
8386,88701,zip,70605,LA,Calcasieu Parish,,Lake Charles,ZSFH,2017-08-31,304845.0
8387,887,county,Bosque County,TX,,,,ZSFH,2017-07-31,303650.0
8388,88699,zip,70601,LA,Calcasieu Parish,,Lake Charles,ZSFH,2017-06-30,301644.0
8389,88695,zip,70592,LA,Lafayette Parish,Youngsville,Lafayette,ZSFH,2017-05-31,298177.0
8390,88694,zip,70591,LA,Jefferson Davis Parish,Welsh,Jennings,ZSFH,2017-04-30,294525.0
8391,88693,zip,70589,LA,Saint Landry Parish,Washington,Opelousas,ZSFH,2017-03-31,292052.0
8392,88692,zip,70586,LA,Ville Platte,,Evangeline Parish,ZSFH,2017-02-28,290552.0
8393,88690,zip,70584,LA,Saint Landry Parish,Sunset,Opelousas,ZSFH,2017-01-31,288868.0
8394,8869,city,Moville,IA,Woodbury County,,Sioux City,ZSFH,2016-12-31,286708.0
8395,88689,zip,70583,LA,Lafayette Parish,Scott,Lafayette,ZSFH,2016-11-30,285429.0
8396,88688,zip,70582,LA,Saint Martin Parish,Saint Martinville,Lafayette,ZSFH,2016-10-31,283703.0
8397,88687,zip,70581,LA,Jefferson Davis Parish,Roanoke,Jennings,ZSFH,2016-09-30,281276.0
8398,88685,zip,70578,LA,Acadia Parish,Rayne,Lafayette,ZSFH,2016-08-31,277627.0
8399,88684,zip,70577,LA,Saint Landry Parish,Port Barre,Opelousas,ZSFH,2016-07-31,274704.0
8400,88680,zip,70570,LA,Saint Landry Parish,,Opelousas,ZSFH,2016-06-30,271858.0
8401,88678,zip,70563,LA,Iberia Parish,New Iberia,Lafayette,ZSFH,2016-05-31,270537.0
8402,88676,zip,70560,LA,Iberia Parish,New Iberia,Lafayette,ZSFH,2016-04-30,269059.0
8403,88675,zip,70559,LA,Acadia Parish,Morse,Lafayette,ZSFH,2016-03-31,266446.0
8404,88673,zip,70556,LA,Acadia Parish,Mermentau,Lafayette,ZSFH,2016-02-29,263315.0
8405,88672,zip,70555,LA,Vermilion Parish,Maurice,Lafayette,ZSFH,2016-01-31,260615.0
8406,88671,zip,70554,LA,Mamou,,Evangeline Parish,ZSFH,2015-12-31,258350.0
8407,88670,zip,70552,LA,Iberia Parish,New Iberia,Lafayette,ZSFH,2015-11-30,255399.0
8408,8867,city,Mount Vernon,IA,Linn County,,Cedar Rapids,ZSFH,2015-10-31,251983.0
8409,88667,zip,70549,LA,Jefferson Davis Parish,Lake Arthur,Jennings,ZSFH,2015-09-30,249225.0
8410,88666,zip,70548,LA,Vermilion Parish,Kaplan,Lafayette,ZSFH,2015-08-31,247377.0
8411,88665,zip,70546,LA,Jefferson Davis Parish,,Jennings,ZSFH,2015-07-31,245172.0
8412,88664,zip,70544,LA,Saint Mary Parish,Jeanerette,Morgan City,ZSFH,2015-06-30,243177.0
8413,88663,zip,70543,LA,Acadia Parish,Iota,Lafayette,ZSFH,2015-05-31,240559.0
8414,88662,zip,70542,LA,Vermilion Parish,Gueydan,Lafayette,ZSFH,2015-04-30,238260.0
8415,88661,zip,70541,LA,Saint Landry Parish,Grand Coteau,Opelousas,ZSFH,2015-03-31,236361.0
8416,88659,zip,70538,LA,Saint Mary Parish,Franklin,Morgan City,ZSFH,2015-02-28,234049.0
8417,88658,zip,70537,LA,Acadia Parish,Evangeline,Lafayette,ZSFH,2015-01-31,232200.0
8418,88657,zip,70535,LA,Saint Landry Parish,Eunice,Opelousas,ZSFH,2014-12-31,229756.0
8419,88656,zip,70534,LA,Acadia Parish,Crowley,Lafayette,ZSFH,2014-11-30,227559.0
8420,88655,zip,70533,LA,Vermilion Parish,Erath,Lafayette,ZSFH,2014-10-31,226111.0
8421,88654,zip,70532,LA,Jefferson Davis Parish,Elton,Jennings,ZSFH,2014-09-30,224871.0
8422,88653,zip,70531,LA,Acadia Parish,Egan,Lafayette,ZSFH,2014-08-31,224139.0
8423,88652,zip,70529,LA,Lafayette Parish,Duson,Lafayette,ZSFH,2014-07-31,222753.0
8424,88651,zip,70528,LA,Vermilion Parish,Delcambre,Lafayette,ZSFH,2014-06-30,221438.0
8425,88649,zip,70526,LA,Acadia Parish,Crowley,Lafayette,ZSFH,2014-05-31,218984.0
8426,88648,zip,70525,LA,Acadia Parish,Church Point,Lafayette,ZSFH,2014-04-30,217726.0
8427,88644,zip,70521,LA,Saint Martin Parish,Cecilia,Lafayette,ZSFH,2014-03-31,215881.0
8428,88643,zip,70520,LA,Lafayette Parish,Carencro,Lafayette,ZSFH,2014-02-28,214942.0
8429,88642,zip,70519,LA,Saint Martin Parish,Saint Martinville,Lafayette,ZSFH,2014-01-31,212630.0
8430,88641,zip,70518,LA,Lafayette Parish,Broussard,Lafayette,ZSFH,2013-12-31,211757.0
8431,88640,zip,70517,LA,Saint Martin Parish,Breaux Bridge,Lafayette,ZSFH,2013-11-30,211229.0
8432,88639,zip,70516,LA,Acadia Parish,Branch,Lafayette,ZSFH,2013-10-31,209832.0
8433,88638,zip,70515,LA,Basile,,Evangeline Parish,ZSFH,2013-09-30,207465.0
8434,88637,zip,70514,LA,Saint Mary Parish,Baldwin,Morgan City,ZSFH,2013-08-31,204894.0
8435,88635,zip,70512,LA,Saint Landry Parish,Arnaudville,Opelousas,ZSFH,2013-07-31,202764.0
8436,88633,zip,70510,LA,Vermilion Parish,Abbeville,Lafayette,ZSFH,2013-06-30,200201.0
8437,88631,zip,70508,LA,Lafayette Parish,,Lafayette,ZSFH,2013-05-31,198385.0
8438,88630,zip,70507,LA,Lafayette Parish,,Lafayette,ZSFH,2013-04-30,196073.0
8439,8863,city,Magnolia,NJ,Camden County,,Philadelphia-Camden-Wilmington,ZSFH,2013-03-31,194515.0
8440,88629,zip,70506,LA,Lafayette Parish,,Lafayette,ZSFH,2013-02-28,192153.0
8441,88626,zip,70503,LA,Lafayette Parish,,Lafayette,ZSFH,2013-01-31,190145.0
8442,88624,zip,70501,LA,Lafayette Parish,,Lafayette,ZSFH,2012-12-31,187178.0
8443,88623,zip,70471,LA,Saint Tammany Parish,Mandeville,New Orleans-Metairie,ZSFH,2012-11-30,183983.0
8444,88619,zip,70466,LA,Tangipahoa Parish,Tickfaw,Hammond,ZSFH,2012-10-31,181310.0
8445,88618,zip,70465,LA,Tangipahoa Parish,Kentwood,Hammond,ZSFH,2012-09-30,178808.0
8446,88617,zip,70464,LA,Saint Tammany Parish,Abita Springs,New Orleans-Metairie,ZSFH,2012-08-31,175377.0
8447,88616,zip,70463,LA,Saint Tammany Parish,Sun,New Orleans-Metairie,ZSFH,2012-07-31,172901.0
8448,88615,zip,70462,LA,Livingston Parish,Killian,Baton Rouge,ZSFH,2012-06-30,171251.0
8449,88614,zip,70461,LA,Saint Tammany Parish,Slidell,New Orleans-Metairie,ZSFH,2012-05-31,170588.0
8450,88613,zip,70460,LA,Saint Tammany Parish,Slidell,New Orleans-Metairie,ZSFH,2012-04-30,168414.0
8451,88611,zip,70458,,,,,ZSFH,2012-03-31,167227.0
8452,8861,city,Magee,MS,Simpson County,,Jackson,ZSFH,2012-02-29,167021.0
8453,88609,zip,70456,LA,Tangipahoa Parish,Roseland,Hammond,ZSFH,2012-01-31,167602.0
8454,88608,zip,70455,LA,Tangipahoa Parish,Robert,Hammond,ZSFH,2011-12-31,167729.0
8455,88607,zip,70454,LA,Tangipahoa Parish,Ponchatoula,Hammond,ZSFH,2011-11-30,167610.0
8456,88606,zip,70453,LA,Saint Helena Parish,Pine Grove,Baton Rouge,ZSFH,2011-10-31,168999.0
8457,88605,zip,70452,LA,Saint Tammany Parish,Pearl River,New Orleans-Metairie,ZSFH,2011-09-30,170688.0
8458,88604,zip,70451,LA,Tangipahoa Parish,Tickfaw,Hammond,ZSFH,2011-08-31,173643.0
8459,88603,zip,70450,LA,Washington Parish,Mount Hermon,Bogalusa,ZSFH,2011-07-31,174881.0
8460,88602,zip,70449,LA,Livingston Parish,Maurepas,Baton Rouge,ZSFH,2011-06-30,176074.0
8461,88601,zip,70448,LA,Saint Tammany Parish,Mandeville,New Orleans-Metairie,ZSFH,2011-05-31,177596.0
8462,88600,zip,70447,LA,Saint Tammany Parish,Madisonville,New Orleans-Metairie,ZSFH,2011-04-30,181436.0
8463,8860,city,Maeystown,IL,Monroe County,,St. Louis,ZSFH,2011-03-31,183689.0
8464,88599,zip,70446,LA,Tangipahoa Parish,Loranger,Hammond,ZSFH,2011-02-28,184497.0
8465,88598,zip,70445,LA,Saint Tammany Parish,Lacombe,New Orleans-Metairie,ZSFH,2011-01-31,185520.0
8466,88597,zip,70444,LA,Tangipahoa Parish,Kentwood,Hammond,ZSFH,2010-12-31,188355.0
8467,88596,zip,70443,LA,Tangipahoa Parish,Independence,Hammond,ZSFH,2010-11-30,192381.0
8468,88595,zip,70442,LA,Tangipahoa Parish,Husser,Hammond,ZSFH,2010-10-31,194454.0
8469,88594,zip,70441,LA,Saint Helena Parish,Greensburg,Baton Rouge,ZSFH,2010-09-30,196577.0
8470,88593,zip,70438,LA,Washington Parish,Franklinton,Bogalusa,ZSFH,2010-08-31,198184.0
8471,88592,zip,70437,LA,Saint Tammany Parish,Folsom,New Orleans-Metairie,ZSFH,2010-07-31,200768.0
8472,88591,zip,70436,LA,Tangipahoa Parish,Roseland,Hammond,ZSFH,2010-06-30,203109.0
8473,88590,zip,70435,LA,Saint Tammany Parish,Covington,New Orleans-Metairie,ZSFH,2010-05-31,203342.0
8474,88588,zip,70433,,,,,ZSFH,2010-04-30,202138.0
8475,88587,zip,70431,LA,Saint Tammany Parish,Bush,New Orleans-Metairie,ZSFH,2010-03-31,201932.0
8476,88585,zip,70427,LA,Washington Parish,,Bogalusa,ZSFH,2010-02-28,203626.0
8477,88584,zip,70426,LA,Washington Parish,Varnado,Bogalusa,ZSFH,2010-01-31,204784.0
8478,88583,zip,70422,LA,Tangipahoa Parish,Amite,Hammond,ZSFH,2009-12-31,204095.0
8479,88582,zip,70421,LA,Tangipahoa Parish,Loranger,Hammond,ZSFH,2009-11-30,202697.0
8480,88581,zip,70420,LA,Saint Tammany Parish,Abita Springs,New Orleans-Metairie,ZSFH,2009-10-31,202371.0
8481,8858,city,Randall,IA,,,Hamilton County,ZSFH,2009-09-30,202657.0
8482,88579,zip,70403,LA,Tangipahoa Parish,,Hammond,ZSFH,2009-08-31,203622.0
8483,88577,zip,70401,LA,Tangipahoa Parish,,Hammond,ZSFH,2009-07-31,205395.0
8484,88576,zip,70397,LA,Terrebonne Parish,Theriot,Houma-Thibodaux,ZSFH,2009-06-30,207287.0
8485,88575,zip,70395,LA,Terrebonne Parish,Schriever,Houma-Thibodaux,ZSFH,2009-05-31,210167.0
8486,88574,zip,70394,LA,Lafourche Parish,Raceland,Houma-Thibodaux,ZSFH,2009-04-30,213790.0
8487,88573,zip,70393,LA,Plattenville,,Assumption Parish,ZSFH,2009-03-31,217213.0
8488,88572,zip,70392,LA,Saint Mary Parish,Patterson,Morgan City,ZSFH,2009-02-28,219909.0
8489,88571,zip,70391,LA,Belle Rose,,Assumption Parish,ZSFH,2009-01-31,222954.0
8490,88570,zip,70390,LA,Napoleonville,,Assumption Parish,ZSFH,2008-12-31,227145.0
8491,88568,zip,70380,LA,Saint Mary Parish,,Morgan City,ZSFH,2008-11-30,231253.0
8492,88567,zip,70377,LA,Terrebonne Parish,Montegut,Houma-Thibodaux,ZSFH,2008-10-31,234652.0
8493,88566,zip,70375,LA,Lafourche Parish,Mathews,Houma-Thibodaux,ZSFH,2008-09-30,237858.0
8494,88565,zip,70374,LA,Lafourche Parish,Lockport,Houma-Thibodaux,ZSFH,2008-08-31,241075.0
8495,88564,zip,70373,LA,Lafourche Parish,Larose,Houma-Thibodaux,ZSFH,2008-07-31,243285.0
8496,88563,zip,70372,LA,Labadieville,,Assumption Parish,ZSFH,2008-06-30,245816.0
8497,88561,zip,70364,LA,Terrebonne Parish,Houma,Houma-Thibodaux,ZSFH,2008-05-31,248939.0
8498,88560,zip,70363,LA,Terrebonne Parish,Houma,Houma-Thibodaux,ZSFH,2008-04-30,252310.0
8499,8856,city,Ralpho Township,PA,Northumberland County,,Sunbury,ZSFH,2008-03-31,255138.0
8500,88558,zip,70360,LA,Terrebonne Parish,Houma,Houma-Thibodaux,ZSFH,2008-02-29,257968.0
8501,88557,zip,70359,LA,Terrebonne Parish,Gray,Houma-Thibodaux,ZSFH,2008-01-31,260777.0
8502,88556,zip,70358,LA,Jefferson Parish,Marrero,New Orleans-Metairie,ZSFH,2007-12-31,263521.0
8503,88555,zip,70357,LA,Lafourche Parish,Golden Meadow,Houma-Thibodaux,ZSFH,2007-11-30,265277.0
8504,88554,zip,70356,LA,Terrebonne Parish,Gibson,Houma-Thibodaux,ZSFH,2007-10-31,266902.0
8505,88553,zip,70355,LA,Lafourche Parish,Gheens,Houma-Thibodaux,ZSFH,2007-09-30,267932.0
8506,88552,zip,70354,LA,Lafourche Parish,Galliano,Houma-Thibodaux,ZSFH,2007-08-31,268503.0
8507,88551,zip,70353,LA,Terrebonne Parish,Dulac,Houma-Thibodaux,ZSFH,2007-07-31,269806.0
8508,88549,zip,70346,LA,Ascension Parish,Donaldsonville,Baton Rouge,ZSFH,2007-06-30,270402.0
8509,88548,zip,70345,LA,Lafourche Parish,Cut Off,Houma-Thibodaux,ZSFH,2007-05-31,271071.0
8510,88547,zip,70344,LA,Terrebonne Parish,Chauvin,Houma-Thibodaux,ZSFH,2007-04-30,270596.0
8511,88546,zip,70343,LA,Terrebonne Parish,Bourg,Houma-Thibodaux,ZSFH,2007-03-31,270282.0
8512,88545,zip,70342,LA,Saint Mary Parish,Berwick,Morgan City,ZSFH,2007-02-28,269392.0
8513,88544,zip,70341,LA,Belle Rose,,Assumption Parish,ZSFH,2007-01-31,268242.0
8514,88542,zip,70339,LA,Pierre Part,,Assumption Parish,ZSFH,2006-12-31,267009.0
8515,8854,city,Rahway,NJ,Union County,,New York-Newark-Jersey City,ZSFH,2006-11-30,267026.0
8516,88539,zip,70301,LA,Lafourche Parish,Thibodaux,Houma-Thibodaux,ZSFH,2006-10-31,267641.0
8517,8850,city,Racine,WV,Boone County,,Charleston,ZSFH,2006-09-30,268201.0
8518,885,county,Bonner County,ID,,,Sandpoint,ZSFH,2006-08-31,268200.0
8519,88494,zip,70131,LA,Orleans Parish,New Orleans,New Orleans-Metairie,ZSFH,2006-07-31,267258.0
8520,88493,zip,70130,LA,Orleans Parish,New Orleans,New Orleans-Metairie,ZSFH,2006-06-30,266101.0
8521,88492,zip,70129,LA,Orleans Parish,New Orleans,New Orleans-Metairie,ZSFH,2006-05-31,263346.0
8522,88491,zip,70128,LA,Orleans Parish,New Orleans,New Orleans-Metairie,ZSFH,2006-04-30,260567.0
8523,88490,zip,70127,LA,Orleans Parish,New Orleans,New Orleans-Metairie,ZSFH,2006-03-31,257638.0
8524,88489,zip,70126,LA,Orleans Parish,New Orleans,New Orleans-Metairie,ZSFH,2006-02-28,254796.0
8525,88488,zip,70125,LA,Orleans Parish,New Orleans,New Orleans-Metairie,ZSFH,2006-01-31,251271.0
8526,88487,zip,70124,LA,Orleans Parish,New Orleans,New Orleans-Metairie,ZSFH,2005-12-31,246994.0
8527,88486,zip,70123,LA,Jefferson Parish,River Ridge,New Orleans-Metairie,ZSFH,2005-11-30,242886.0
8528,88485,zip,70122,LA,Orleans Parish,New Orleans,New Orleans-Metairie,ZSFH,2005-10-31,237771.0
8529,88484,zip,70121,LA,Jefferson Parish,Jefferson,New Orleans-Metairie,ZSFH,2005-09-30,232504.0
8530,88483,zip,70119,LA,Orleans Parish,New Orleans,New Orleans-Metairie,ZSFH,2005-08-31,226935.0
8531,88482,zip,70118,LA,Orleans Parish,New Orleans,New Orleans-Metairie,ZSFH,2005-07-31,221820.0
8532,88481,zip,70117,LA,Orleans Parish,New Orleans,New Orleans-Metairie,ZSFH,2005-06-30,217100.0
8533,88480,zip,70116,LA,Orleans Parish,New Orleans,New Orleans-Metairie,ZSFH,2005-05-31,212905.0
8534,8848,city,Otway,OH,Scioto County,,Portsmouth,ZSFH,2005-04-30,209426.0
8535,88479,zip,70115,LA,Orleans Parish,New Orleans,New Orleans-Metairie,ZSFH,2005-03-31,206227.0
8536,88478,zip,70114,LA,Orleans Parish,New Orleans,New Orleans-Metairie,ZSFH,2005-02-28,203446.0
8537,88477,zip,70113,LA,Orleans Parish,New Orleans,New Orleans-Metairie,ZSFH,2005-01-31,201065.0
8538,88476,zip,70112,LA,Orleans Parish,New Orleans,New Orleans-Metairie,ZSFH,2004-12-31,199082.0
8539,88474,zip,70094,LA,Jefferson Parish,Westwego,New Orleans-Metairie,ZSFH,2004-11-30,196645.0
8540,88473,zip,70092,LA,Saint Bernard Parish,Violet,New Orleans-Metairie,ZSFH,2004-10-31,195050.0
8541,88472,zip,70091,LA,Plaquemines Parish,Venice,New Orleans-Metairie,ZSFH,2004-09-30,193515.0
8542,88471,zip,70090,LA,Saint James Parish,Vacherie,New Orleans-Metairie,ZSFH,2004-08-31,192332.0
8543,88470,zip,70087,LA,Saint Charles Parish,Saint Rose,New Orleans-Metairie,ZSFH,2004-07-31,190656.0
8544,88469,zip,70086,LA,Saint James Parish,Saint James,New Orleans-Metairie,ZSFH,2004-06-30,188956.0
8545,88468,zip,70085,LA,Saint Bernard Parish,Saint Bernard,New Orleans-Metairie,ZSFH,2004-05-31,187495.0
8546,88467,zip,70084,LA,Saint John the Baptist Parish,Reserve,New Orleans-Metairie,ZSFH,2004-04-30,185933.0
8547,88466,zip,70083,LA,Plaquemines Parish,Port Sulphur,New Orleans-Metairie,ZSFH,2004-03-31,184304.0
8548,88463,zip,70080,LA,Saint Charles Parish,Paradis,New Orleans-Metairie,ZSFH,2004-02-29,182742.0
8549,88462,zip,70079,LA,Saint Charles Parish,Norco,New Orleans-Metairie,ZSFH,2004-01-31,181398.0
8550,88460,zip,70076,LA,Saint John the Baptist Parish,Mount Airy,New Orleans-Metairie,ZSFH,2003-12-31,180064.0
8551,8846,city,Town Of Otto,NY,Cattaraugus County,,Olean,ZSFH,2003-11-30,178667.0
8552,88459,zip,70075,LA,Saint Bernard Parish,Meraux,New Orleans-Metairie,ZSFH,2003-10-31,176936.0
8553,88457,zip,70072,LA,Jefferson Parish,Marrero,New Orleans-Metairie,ZSFH,2003-09-30,175311.0
8554,88456,zip,70071,LA,Saint James Parish,Lutcher,New Orleans-Metairie,ZSFH,2003-08-31,173852.0
8555,88455,zip,70070,LA,Saint Charles Parish,Luling,New Orleans-Metairie,ZSFH,2003-07-31,172882.0
8556,88453,zip,70068,LA,Saint John the Baptist Parish,La Place,New Orleans-Metairie,ZSFH,2003-06-30,172125.0
8557,88452,zip,70067,LA,Jefferson Parish,Marrero,New Orleans-Metairie,ZSFH,2003-05-31,171571.0
8558,88451,zip,70065,LA,Jefferson Parish,Kenner,New Orleans-Metairie,ZSFH,2003-04-30,170948.0
8559,88448,zip,70062,LA,Jefferson Parish,Kenner,New Orleans-Metairie,ZSFH,2003-03-31,170373.0
8560,88445,zip,70058,LA,Jefferson Parish,Harvey,New Orleans-Metairie,ZSFH,2003-02-28,169590.0
8561,88444,zip,70057,LA,Saint Charles Parish,Hahnville,New Orleans-Metairie,ZSFH,2003-01-31,168878.0
8562,88443,zip,70056,LA,Jefferson Parish,Gretna,New Orleans-Metairie,ZSFH,2002-12-31,168177.0
8563,88440,zip,70053,LA,Jefferson Parish,Gretna,New Orleans-Metairie,ZSFH,2002-11-30,167671.0
8564,8844,city,Orwell,OH,Ashtabula County,,Ashtabula,ZSFH,2002-10-31,167200.0
